replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
1,141,Lugano,8.0,Lugano,SUI,Monaco,24.0,Monaco,FRA,280.0
1,142,Lugano,8.0,Lugano,SUI,AEK Athens,10.0,Athens,GRE,1508.0
1,143,Lugano,8.0,Lugano,SUI,FC Porto,66.0,Porto,POR,1510.0
1,144,Lugano,8.0,Lugano,SUI,Sevilla,84.0,Seville,ESP,1563.0
2,1,Atlético de Madrid,73.0,Madrid,ESP,Braga,48.0,Braga,POR,417.0
2,2,Atlético de Madrid,73.0,Madrid,ESP,Shakhtar Donetsk,59.0,Hamburg,UKR,1786.0
2,3,Atlético de Madrid,73.0,Madrid,ESP,Union Berlin,21.0,Berlin,GER,1869.0
2,4,Atlético de Madrid,73.0,Madrid,ESP,Manchester United,91.0,Manchester,ENG,1457.0
2,5,Bayern,126.0,Munich,GER,Antwerp,21.0,Antwerp,BEL,620.0
2,6,Bayern,126.0,Munich,GER,Crvena zvezda,40.0,Belgrade,SRB,774.0
2,7,Bayern,126.0,Munich,GER,Liverpool,100.0,Liverpool,ENG,1178.0
2,8,Bayern,126.0,Munich,GER,Ajax,64.0,Amsterdam,NED,668.0
2,9,Paris Saint-Germain,101.0,Paris,FRA,Villarreal,68.0,Villarreal,ESP,1007.0
2,10,Paris Saint-Germain,101.0,Paris,FRA,Chelsea,96.0,London,ENG,344.0
2,11,Paris Saint-Germain,101.0,Paris,FRA,Mönchengladbach,21.0,Mönchengladbach,GER,376.0
2,12,Paris Saint-Germain,101.0,Paris,FRA,Lazio,43.0,Rome,ITA,1105.0
2,13,Liverpool,100.0,Liverpool,ENG,Rangers,52.0,Glasgow,SCO,284.0
2,14,Liverpool,100.0,Liverpool,ENG,AEK Athens,10.0,Athens,GRE,2665.0
2,15,Liverpool,100.0,Liverpool,ENG,Inter,90.0,Milan,ITA,1245.0
2,16,Liverpool,100.0,Liverpool,ENG,Borussia Dortmund,75.0,Dortmund,GER,739.0
2,17,Chelsea,96.0,London,ENG,Bayern,126.0,Munich,GER,919.0
2,18,Chelsea,96.0,London,ENG,Lille,35.0,Lille,FRA,243.0
2,19,Chelsea,96.0,London,ENG,Feyenoord,57.0,Rotterdam,NED,321.0
2,20,Chelsea,96.0,London,ENG,Osasuna,15.922,Pamplona,ESP,974.0
2,21,Manchester United,91.0,Manchester,ENG,HJK,10.0,Helsinki,FIN,1797.0
2,22,Manchester United,91.0,Manchester,ENG,Lyon,44.0,Lyon,FRA,997.0
2,23,Manchester United,91.0,Manchester,ENG,Paris Saint-Germain,101.0,Paris,FRA,606.0
2,24,Manchester United,91.0,Manchester,ENG,FC Porto,66.0,Porto,POR,1451.0
2,25,Inter,90.0,Milan,ITA,Monaco,24.0,Monaco,FRA,238.0
2,26,Inter,90.0,Milan,ITA,Lugano,8.0,Lugano,SUI,63.0
2,27,Inter,90.0,Milan,ITA,Barcelona,78.0,Barcelona,ESP,725.0
2,28,Inter,90.0,Milan,ITA,Sevilla,84.0,Seville,ESP,1547.0
2,29,Sevilla,84.0,Seville,ESP,PSV,43.0,Eindhoven,NED,1803.0
