replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
1,142,Aberdeen,7.5,Aberdeen,SCO,Real Betis,31.0,Seville,ESP,2216.0
1,143,Aberdeen,7.5,Aberdeen,SCO,LASK,34.0,Linz,AUT,1470.0
1,144,Aberdeen,7.5,Aberdeen,SCO,Sevilla,84.0,Seville,ESP,2216.0
2,1,Inter,90.0,Milan,ITA,Barcelona,78.0,Barcelona,ESP,725.0
2,2,Inter,90.0,Milan,ITA,Sevilla,84.0,Seville,ESP,1547.0
2,3,Inter,90.0,Milan,ITA,Linfield,10.0,Belfast,NIR,1477.0
2,4,Inter,90.0,Milan,ITA,Rennes,37.0,Rennes,FRA,877.0
2,5,Manchester City,130.0,Manchester,ENG,Feyenoord,57.0,Rotterdam,NED,485.0
2,6,Manchester City,130.0,Manchester,ENG,Real Betis,31.0,Seville,ESP,1812.0
2,7,Manchester City,130.0,Manchester,ENG,LASK,34.0,Linz,AUT,1290.0
2,8,Manchester City,130.0,Manchester,ENG,Real Madrid,112.0,Madrid,ESP,1457.0
2,9,Bayern,126.0,Munich,GER,Fiorentina,24.0,Florence,ITA,486.0
2,10,Bayern,126.0,Munich,GER,Napoli,71.0,Naples,ITA,837.0
2,11,Bayern,126.0,Munich,GER,Rangers,52.0,Glasgow,SCO,1378.0
2,12,Bayern,126.0,Munich,GER,Liverpool,100.0,Liverpool,ENG,1178.0
2,13,Real Madrid,112.0,Madrid,ESP,Genk,13.0,Genk,BEL,1372.0
2,14,Real Madrid,112.0,Madrid,ESP,AZ Alkmaar,48.0,Alkmaar,NED,1502.0
2,15,Real Madrid,112.0,Madrid,ESP,Borussia Dortmund,75.0,Dortmund,GER,1502.0
2,16,Real Madrid,112.0,Madrid,ESP,Chelsea,96.0,London,ENG,1263.0
2,17,Liverpool,100.0,Liverpool,ENG,Crvena zvezda,40.0,Belgrade,SRB,1945.0
2,18,Liverpool,100.0,Liverpool,ENG,Bodø/Glimt,24.5,Bodø,NOR,1801.0
2,19,Liverpool,100.0,Liverpool,ENG,Inter,90.0,Milan,ITA,1245.0
2,20,Liverpool,100.0,Liverpool,ENG,Villarreal,68.0,Villarreal,ESP,1510.0
2,21,Chelsea,96.0,London,ENG,Young Boys,32.5,Bern,SUI,747.0
2,22,Chelsea,96.0,London,ENG,Bayer 04 Leverkusen,67.0,Leverkusen,GER,498.0
2,23,Chelsea,96.0,London,ENG,Bayern,126.0,Munich,GER,919.0
2,24,Chelsea,96.0,London,ENG,Slavia Praha,42.0,Prague,CZE,1034.0
2,25,Manchester United,91.0,Manchester,ENG,Aberdeen,7.5,Aberdeen,SCO,408.0
2,26,Manchester United,91.0,Manchester,ENG,Braga,48.0,Braga,POR,1405.0
2,27,Manchester United,91.0,Manchester,ENG,Juventus,80.0,Turin,ITA,1178.0
2,28,Manchester United,91.0,Manchester,ENG,Roma,86.0,Rome,ITA,1689.0
2,29,Roma,86.0,Rome,ITA,Eintracht Frankfurt,57.0,Frankfurt,GER,959.0
2,30,Roma,86.0,Rome,ITA,PSV,43.0,Eindhoven,NED,1187.0
2,31,Roma,86.0,Rome,ITA,Manchester City,130.0,Manchester,ENG,1689.0
2,32,Roma,86.0,Rome,ITA,Qarabağ,26.0,Baku,AZE,3111.0
2,33,Sevilla,84.0,Seville,ESP,Arsenal,58.0,London,ENG,1636.0
2,34,Sevilla,84.0,Seville,ESP,Lens,11.266,Lens,FRA,1610.0
2,35,Sevilla,84.0,Seville,ESP,Marseille,34.0,Marseille,FRA,1163.0
2,36,Sevilla,84.0,Seville,ESP,Manchester United,91.0,Manchester,ENG,1812.0
2,37,Juventus,80.0,Turin,ITA,Barcelona,78.0,Barcelona,ESP,606.0
2,38,Juventus,80.0,Turin,ITA,AZ Alkmaar,48.0,Alkmaar,NED,868.0
2,39,Juventus,80.0,Turin,ITA,Bodø/Glimt,24.5,Bodø,NOR,2501.0
2,40,Juventus,80.0,Turin,ITA,Real Madrid,112.0,Madrid,ESP,1063.0
2,41,Barcelona,78.0,Barcelona,ESP,Young Boys,32.5,Bern,SUI,748.0
2,42,Barcelona,78.0,Barcelona,ESP,Arsenal,58.0,London,ENG,1139.0
2,43,Barcelona,78.0,Barcelona,ESP,Rangers,52.0,Glasgow,SCO,1676.0
2,44,Barcelona,78.0,Barcelona,ESP,Manchester City,130.0,Manchester,ENG,1385.0
2,45,Borussia Dortmund,75.0,Dortmund,GER,Liverpool,100.0,Liverpool,ENG,739.0
2,46,Borussia Dortmund,75.0,Dortmund,GER,Aberdeen,7.5,Aberdeen,SCO,880.0
2,47,Borussia Dortmund,75.0,Dortmund,GER,Feyenoord,57.0,Rotterdam,NED,211.0
2,48,Borussia Dortmund,75.0,Dortmund,GER,Braga,48.0,Braga,POR,1640.0
